sid,tid,cid,score,cname
835803195,278206819,10007,51,uml
854819919,227740731,10007,87,uml
820627640,206338038,10007,80,uml
892721853,230905151,10007,75,uml
896004471,271293877,10007,90,uml
898015277,229024097,10007,74,uml
844999340,250173588,10007,,uml
837671583,247153952,10007,97,uml
819596836,228724006,10007,,uml
858715489,205348198,10007,51,uml
808044477,213684207,10007,87,uml
860339553,276289894,10007,90,uml
892239370,280436742,10007,,uml
840936579,275816513,10007,,uml
892257961,273512467,10007,67,uml
808178434,267546196,10007,81,uml
848579513,237413150,10007,74,uml
820949235,267735528,10007,53,uml
836150937,212963448,10007,62,uml
873241851,296936015,10007,66,uml
828217640,258410596,10007,70,uml
889788630,210185921,10007,70,uml
899202198,283764857,10007,94,uml
831947133,239055611,10007,96,uml
841681263,203836465,10007,85,uml
840768195,245689731,10007,,uml
899414566,240745522,10007,62,uml
848515823,287230928,10007,76,uml
864837825,279261678,10007,89,uml
823343153,226820234,10007,65,uml
802505624,239321357,10007,79,uml
824278672,251098088,10007,67,uml
885167510,201605390,10007,89,uml
855182795,213243061,10007,88,uml
836702493,253976611,10007,73,uml
875598608,268566469,10007,99,uml
835707096,242577879,10007,71,uml
889251624,250811005,10007,72,uml
800405005,251724803,10007,62,uml
801640409,285814647,10007,85,uml
829239703,232340466,10007,71,uml
802138823,226140799,10007,64,uml
826663620,210962671,10007,92,uml
852007857,207162554,10007,99,uml
827048181,298586246,10007,80,uml
848943837,262016196,10007,79,uml
816131862,294240949,10007,63,uml
865492329,201977263,10007,99,uml
866277830,289230639,10007,72,uml
840161496,208930876,10007,90,uml
828232574,212142958,10007,54,uml
814642631,201053704,10007,55,uml
865743332,217038989,10007,90,uml
809122095,238744485,10007,96,uml
818075690,271511380,10007,74,uml
853204128,294884100,10007,73,uml
828206983,269945671,10007,51,uml
893474240,206326569,10007,66,uml
853462716,231263843,10007,84,uml
889024120,272735302,10007,88,uml
823052889,289682710,10007,91,uml
824710215,289269070,10007,51,uml
854703530,239378901,10007,,uml
874811441,234941337,10007,79,uml
891409487,206743585,10007,96,uml
834387477,201270146,10007,66,uml
831361237,276330628,10007,51,uml
802082375,296015843,10007,63,uml
886979516,201982692,10007,66,uml
840768195,284384970,10007,79,uml
832174203,225610368,10007,,uml
803633061,217516001,10007,79,uml
878524538,289159203,10007,98,uml
866315878,234670907,10007,73,uml
818243289,212203248,10007,88,uml
875610338,251241069,10007,73,uml
826918094,242644041,10007,82,uml
810121593,232230165,10007,65,uml
891620828,238133544,10007,77,uml
801927927,299162846,10007,73,uml
841135912,233220910,10007,93,uml
858333776,287552726,10007,99,uml
840975843,227611868,10007,,uml
880194663,291126613,10007,97,uml
861467342,212937620,10007,54,uml
811762789,270228669,10007,70,uml
868486426,235553467,10007,80,uml
828959242,202969027,10007,66,uml
893870437,274871963,10007,72,uml
824192578,267062637,10007,68,uml
812696072,215972624,10007,91,uml
889223932,239759062,10007,52,uml
869454303,207455077,10007,66,uml
826216900,259803157,10007,52,uml
886233251,266354196,10007,,uml
884872499,281783605,10007,69,uml
856635573,291455715,10007,64,uml
819020961,243670453,10007,84,uml
872173344,230196563,10007,51,uml
835336436,242369667,10007,72,uml
816879034,224508807,10007,61,uml
832169436,299542391,10007,91,uml
861515392,250482937,10007,74,uml
888710138,270594607,10007,75,uml
895937952,229940257,10007,84,uml
869832406,280596813,10007,94,uml
897186447,202286839,10007,73,uml
872464831,203552068,10007,63,uml
888011530,223114123,10007,84,uml
865210176,266273193,10007,71,uml
831025025,281750418,10007,70,uml
869783371,231520851,10007,83,uml
870611033,202632021,10007,68,uml
895758915,240775724,10007,50,uml
857725954,298352040,10007,69,uml
826846285,261293562,10007,82,uml
860912903,256536643,10007,79,uml
853439382,294384000,10007,71,uml
837786054,255902282,10007,75,uml
896462178,294117171,10007,,uml
874221608,225732342,10007,60,uml
816184805,274915426,10007,78,uml
882989409,244339483,10007,83,uml
897433974,208455076,10007,99,uml
849866360,250050698,10007,75,uml
854461826,227791446,10007,78,uml
801913897,223571959,10007,93,uml
809221181,290908335,10007,69,uml
873715802,228060108,10007,73,uml
811688043,277650851,10007,76,uml
891424201,206104790,10007,89,uml
870380695,272414475,10007,69,uml
839854631,221876954,10007,95,uml
884229329,262239438,10007,87,uml
812499805,237516391,10007,74,uml
830872816,211435357,10007,61,uml
856053053,252667005,10007,94,uml
813961990,267450936,10007,81,uml
882492167,242577879,10007,53,uml
813571863,276770924,10007,96,uml
896252436,278119722,10007,93,uml
891975232,238789409,10007,77,uml
866059323,236071382,10007,61,uml
850925517,268048150,10007,,uml
891620496,277884592,10007,91,uml
815561052,297855728,10007,60,uml
893170179,259524239,10007,93,uml
846571669,294575139,10007,96,uml
886441417,243857382,10007,91,uml
812758745,267364994,10007,51,uml
806096050,237741990,10007,94,uml
804821044,254829189,10007,98,uml
858154390,277897245,10007,66,uml
887597506,266354196,10007,69,uml
809559500,275707993,10007,95,uml
871092463,227808508,10007,86,uml
800589234,224276961,10007,84,uml
876090437,219406677,10007,50,uml
801525878,202892368,10007,78,uml
882569473,293132077,10007,78,uml
840779201,219387372,10007,68,uml
838280414,294680066,10007,,uml
837139942,242745034,10007,76,uml
869913431,261187049,10007,,uml
803572451,286535316,10007,77,uml
831482733,241584510,10007,90,uml
896961279,268275512,10007,64,uml
863277830,278825029,10007,67,uml
850907201,212371510,10007,89,uml
836304363,267325513,10007,71,uml
838982023,274060262,10007,65,uml
864159928,222318578,10007,91,uml
869333558,258127200,10007,80,uml
878228625,230380481,10007,51,uml
883017832,249124473,10007,66,uml
839409232,297808045,10007,97,uml
843978963,273056330,10007,79,uml
806872104,207458140,10007,71,uml
822738713,254342857,10007,76,uml
886498176,242457683,10007,91,uml
843485466,233806068,10007,63,uml
889267179,223153505,10007,94,uml
896173160,238863431,10007,94,uml
825388682,237819962,10007,93,uml
862246376,203588491,10007,54,uml
857830494,288248433,10007,90,uml
840905764,295295124,10007,94,uml
841281367,210486083,10007,85,uml
891633518,255838934,10007,75,uml
839745056,243279020,10007,70,uml
830217926,259631417,10007,69,uml
816066972,245111331,10007,,uml
871691495,264496827,10007,82,uml
867523037,229135295,10007,88,uml
824640006,232983046,10007,77,uml
845458048,278985714,10007,64,uml
887255668,270425286,10007,97,uml
899706480,298280406,10007,55,uml
805392286,263039289,10007,98,uml
802668359,206962974,10007,68,uml
804273051,239513465,10007,54,uml
864239761,285728820,10007,72,uml
849403556,240387644,10007,55,uml
800910654,284127323,10007,91,uml
865653478,294489412,10007,62,uml
862013974,283553042,10007,68,uml
826479912,283751293,10007,98,uml
833482171,273298063,10007,53,uml
830471854,213243061,10007,61,uml
875641074,299940650,10007,68,uml
873336023,200272080,10007,78,uml
879037500,241451624,10007,,uml
884903973,288248433,10007,79,uml
830497454,253846747,10007,61,uml
837773067,228341132,10007,73,uml
884217093,258399290,10007,64,uml
878296976,266098245,10007,83,uml
812485623,239042574,10007,79,uml
878607928,282238876,10007,75,uml
829737515,242006041,10007,,uml
833660791,296991601,10007,96,uml
883658765,253806303,10007,,uml
883486652,272725865,10007,62,uml
889432176,218782408,10007,83,uml
897804444,226377455,10007,95,uml
870285354,268765628,10007,88,uml
830271904,259736271,10007,82,uml
886405406,228403299,10007,98,uml
827277382,229945965,10007,53,uml
865387221,272923974,10007,67,uml
831082989,239744157,10007,,uml
852605595,263242696,10007,64,uml
822978351,237197539,10007,95,uml
828787103,210675201,10007,50,uml
853105128,234232696,10007,55,uml
892660103,208927626,10007,86,uml
831073898,211132217,10007,55,uml
822933520,285250475,10007,69,uml
841349532,277906264,10007,73,uml
819890395,259840173,10007,72,uml
851268044,267701888,10007,55,uml
861549525,223853252,10007,69,uml
855398893,296105645,10007,64,uml
813418938,208927459,10007,80,uml
890890279,269410627,10007,79,uml
837374239,200026895,10007,88,uml
862840572,233052575,10007,75,uml
869551127,206690876,10007,87,uml
856413472,226307005,10007,53,uml
823071252,240835618,10007,,uml
838791543,231006532,10007,92,uml
853852416,284995559,10007,51,uml
824333822,290166310,10007,52,uml
857687153,266154471,10007,76,uml
881251894,283804715,10007,77,uml
825682435,232293172,10007,52,uml
867181596,276692242,10007,50,uml
825286078,235199554,10007,77,uml
861114665,214296996,10007,61,uml
870383822,249887549,10007,72,uml
867918441,287256281,10007,93,uml
894984339,208148725,10007,92,uml
821269359,289828030,10007,98,uml
805698671,246691146,10007,83,uml
815059247,285519868,10007,,uml
848517516,269717617,10007,63,uml
875857095,276249649,10007,86,uml
857451084,245809458,10007,97,uml
867247718,244386297,10007,83,uml
868953550,292705888,10007,55,uml
845858751,214072244,10007,74,uml
855852809,256684768,10007,88,uml
839915310,258929758,10007,96,uml
890767667,228898241,10007,,uml
877044035,209610401,10007,,uml
835243393,204607608,10007,51,uml
838468543,211578519,10007,52,uml
846545614,209519668,10007,64,uml
816226620,295780831,10007,68,uml
803467647,290416118,10007,53,uml
842117710,257207834,10007,76,uml
845191396,248486294,10007,54,uml
864640164,249129686,10007,64,uml
898790386,288475069,10007,67,uml
876357587,268049655,10007,98,uml
813885251,230137755,10007,76,uml
824141610,265783483,10007,75,uml
821954639,272732454,10007,,uml
870778299,269851010,10007,60,uml
836024941,265103531,10007,72,uml
802321361,285917736,10007,,uml
897239156,282575078,10007,69,uml
849771931,211497996,10007,85,uml
815662412,238466675,10007,87,uml
863208840,270086051,10007,55,uml
809158083,228110075,10007,74,uml
890139241,242094422,10007,75,uml
821737075,287465981,10007,73,uml
893877263,244113203,10007,78,uml
874538773,241482246,10007,83,uml
860434861,296571504,10007,51,uml
813753083,285140247,10007,75,uml
817544389,200967876,10007,91,uml
854668152,299258419,10007,75,uml
876290266,214421060,10007,64,uml
846571046,296044533,10007,77,uml
844335093,229541412,10007,,uml
821551663,266730930,10007,84,uml
803602828,296819792,10007,90,uml
812520877,255205414,10007,80,uml
833083846,205997514,10007,61,uml
897758193,254793902,10007,60,uml
880506397,238733511,10007,64,uml
828507731,277349397,10007,62,uml
834118625,256735843,10007,68,uml
857278860,253075481,10007,88,uml
844512071,248586292,10007,93,uml
810925203,266058779,10007,,uml
807148543,226810719,10007,50,uml
845816796,207381485,10007,77,uml
856191572,260079119,10007,71,uml
881949261,215486246,10007,,uml
884531117,248161400,10007,60,uml
855806685,295812662,10007,66,uml
858910397,202015320,10007,77,uml
869013380,257706333,10007,68,uml
867281392,297078916,10007,98,uml
839981722,254837847,10007,55,uml
834752075,217787917,10007,87,uml
854730323,280279370,10007,82,uml
838829483,218897676,10007,,uml
869767634,226615323,10007,86,uml
831563072,284898971,10007,86,uml
875965453,247406303,10007,62,uml
891329815,282639152,10007,64,uml
854993261,273074975,10007,91,uml
892525758,227010875,10007,88,uml
866948370,264635567,10007,79,uml
833371767,284317362,10007,94,uml
881688670,203848505,10007,74,uml
884616516,221059913,10007,,uml
825767875,295670444,10007,85,uml
800362068,293181270,10007,89,uml
884427160,256963117,10007,92,uml
895372333,256442544,10007,78,uml
857588055,248745496,10007,88,uml
895178729,299948370,10007,68,uml
838797284,297350687,10007,97,uml
842497561,209029605,10007,90,uml
816318543,280581889,10007,69,uml
898995459,204918772,10007,52,uml
862039178,285497073,10007,55,uml
871202665,272196134,10007,,uml
815652716,268394104,10007,,uml
866731816,225187921,10007,80,uml
898173265,224351402,10007,64,uml
835363783,251498895,10007,86,uml
828419438,233071497,10007,77,uml
837717872,234068814,10007,78,uml
803164994,277204143,10007,67,uml
867937477,249540705,10007,91,uml
857569847,272539665,10007,71,uml
810964786,252326073,10007,95,uml
840463187,256940664,10007,99,uml
884547872,250281334,10007,84,uml
822960874,253900823,10007,,uml
815172379,208927459,10007,94,uml
842800624,296366804,10007,94,uml
870484258,247187311,10007,65,uml
812788883,228724006,10007,79,uml
815204230,206827814,10007,55,uml
876264525,277516945,10007,60,uml
879039303,260517862,10007,95,uml
894215677,282088426,10007,90,uml
863990474,235022033,10007,90,uml
898288143,280588557,10007,88,uml
875486925,210690957,10007,77,uml
827992989,279108124,10007,71,uml
893292117,228057722,10007,64,uml
825332715,228629780,10007,82,uml
857390176,264532647,10007,55,uml
885281263,280611188,10007,93,uml
851928468,272034298,10007,95,uml
868565729,275155491,10007,83,uml
812926707,247153952,10007,,uml
880472462,250267711,10007,65,uml
877329429,293446930,10007,52,uml
827729093,291392965,10007,77,uml
880922126,284478828,10007,,uml
825431419,249098316,10007,,uml
846135680,276061884,10007,52,uml
873552564,252210449,10007,81,uml
811385528,205721619,10007,75,uml
898712727,253387531,10007,98,uml
894847618,266261785,10007,69,uml
810781381,214751989,10007,75,uml
830486065,272562747,10007,52,uml
874570236,216781236,10007,78,uml
890004766,277891568,10007,70,uml
888522530,287477764,10007,53,uml
894886946,299874543,10007,78,uml
817207033,235799008,10007,62,uml
810016054,278353892,10007,97,uml
819393245,241462832,10007,73,uml
865657442,285043820,10007,74,uml
870803208,268394577,10007,65,uml
875282782,279914556,10007,50,uml
858303770,242931901,10007,73,uml
830876814,270749362,10007,65,uml
854772547,289970989,10007,92,uml
859798834,200067473,10007,86,uml
889691784,200995185,10007,76,uml
860856372,293166465,10007,92,uml
837431740,295305385,10007,62,uml
887389992,293743480,10007,85,uml
844580790,240009127,10007,88,uml
847324851,232698907,10007,84,uml
863732787,257941400,10007,62,uml
876531432,256775811,10007,88,uml
809902092,293464174,10007,97,uml
832147792,253440421,10007,53,uml
890581320,293233435,10007,72,uml
805758372,266475945,10007,72,uml
898658070,264399473,10007,73,uml
806207929,258292332,10007,77,uml
826467059,223990975,10007,73,uml
824329488,289459864,10007,54,uml
899650336,227857951,10007,93,uml
851839333,276105121,10007,71,uml
821778081,250749054,10007,65,uml
818909610,226391387,10007,75,uml
897324804,299949404,10007,93,uml
809404473,204796073,10007,83,uml
842166944,291313378,10007,72,uml
835516617,229162162,10007,95,uml
876499062,260348425,10007,69,uml
864088419,274870283,10007,89,uml
869147545,205329789,10007,66,uml
893222022,237005010,10007,82,uml
853696402,252202254,10007,80,uml
882260390,203355459,10007,65,uml
803679628,229077308,10007,97,uml
808940856,264532013,10007,88,uml
849493815,291944415,10007,77,uml
875768317,202756587,10007,95,uml
858187878,205359170,10007,94,uml
823727314,247367872,10007,86,uml
872670198,252671259,10007,81,uml
867914670,213582427,10007,,uml
848215114,239270700,10007,94,uml
861465353,226086521,10007,54,uml
801609296,251885918,10007,69,uml
877706157,279603853,10007,78,uml
880469978,250787350,10007,99,uml
848605437,265439536,10007,91,uml
861403838,288825739,10007,,uml
803340935,288855509,10007,66,uml
823335761,242117610,10007,83,uml
812234974,221541588,10007,71,uml
891011384,221331651,10007,62,uml
822916069,247068146,10007,92,uml
861906834,227597411,10007,55,uml
803254239,287196826,10007,50,uml
873825003,275588488,10007,74,uml
806248997,242086977,10007,80,uml
882276810,291946863,10007,61,uml
888266375,292899021,10007,78,uml
827773511,290731765,10007,66,uml
848692635,298269189,10007,96,uml
814145002,249943931,10007,73,uml
888009633,294053420,10007,96,uml
841385416,272105792,10007,70,uml
810396650,229283215,10007,85,uml
838193189,274080214,10007,,uml
822450932,213758498,10007,51,uml
876463448,204082552,10007,50,uml
836864617,239021851,10007,60,uml
886660607,252229457,10007,65,uml
849784369,278318000,10007,65,uml
861340689,200123667,10007,82,uml
802549677,221624674,10007,86,uml
898247374,293534695,10007,63,uml
893450629,200123667,10007,90,uml
818960140,261998327,10007,53,uml
868637999,270549260,10007,81,uml
857512632,264610570,10007,88,uml
885156157,268772120,10007,77,uml
839132067,240407219,10007,86,uml
837867545,219058713,10007,92,uml
870224662,219407669,10007,83,uml
824751439,232212807,10007,85,uml
824599479,226689778,10007,67,uml
820940192,288336532,10007,92,uml
