tid,cname
225187921,algorithm
225187921,asp
225187921,cobol
225187921,computer graphics
225187921,computer network
225187921,corba
225187921,cpu
225187921,design pattern
225187921,distributed computing
225187921,embeded system
225187921,internet
225187921,jsp
225187921,operating system
225187921,real-time system
225187921,software testing
225187921,struts
225187921,tcp/ip protocol
225187921,uml
225187921,use case
225187921,website
225193508,algorithm
225193508,asp
225193508,c#
225193508,cobol
225193508,computer graphics
225193508,computer interface
225193508,computer virus
225193508,cryptology
225193508,data structure
225193508,data warehouse
225193508,fortran
225193508,real-time system
225193508,software interface
225193508,struts
225193508,tcp/ip protocol
225193508,uml
225193508,unix/linux
225193508,use case
225193508,virtual system
225193508,website
225224039,architectonics
225224039,c#
225224039,c++
225224039,cobol
225224039,computer interface
225224039,computer network
225224039,cpu
225224039,database
225224039,digital circuit
225224039,distributed computing
225224039,embeded system
225224039,fortran
225224039,information system
225224039,real-time system
225224039,software engineering
225224039,software interface
225224039,uml
225224865,architectonics
225224865,c++
225224865,c++/stl programming
225224865,compiling principle
225224865,computer graphics
225224865,data structure
225224865,data warehouse
225224865,database
225224865,distributed computing
225224865,j2ee
225224865,j2me
225224865,java
225224865,jsp
225224865,operating system
225224865,project management
225224865,real-time system
225224865,software engineering
225224865,struts
225224865,tcp/ip protocol
225224865,uml
225240733,architectonics
225240733,c++
225240733,compiling principle
225240733,computer graphics
225240733,computer interface
225240733,computer virus
225240733,data structure
225240733,database
225240733,digital circuit
225240733,fortran
225240733,information system
225240733,internet
225240733,java
225240733,software engineering
225240733,struts
225240733,uml
225240733,virtual system
225240733,windows
225251947,algorithm
225251947,artifical intelligence
225251947,asp
225251947,basic
225251947,cobol
225251947,compiling principle
225251947,computer graphics
225251947,computer interface
225251947,computer network
225251947,computer storage
225251947,database
225251947,digital circuit
225251947,software engineering
225251947,uml
225251947,use case
225251947,website
225251947,windows
225260775,basic
225260775,c++/stl programming
225260775,computer interface
225260775,corba
225260775,data mining
225260775,data structure
225260775,data warehouse
225260775,digital circuit
225260775,distributed computing
225260775,information system
225260775,internet
225260775,uml
225260775,virtual system
225283621,artifical intelligence
225283621,asp
225283621,c
225283621,c++
225283621,c++/stl programming
225283621,cobol
225283621,compiling principle
225283621,computer graphics
225283621,computer interface
225283621,cpu
225283621,cryptology
225283621,digital circuit
225283621,embeded system
225283621,erp
225283621,internet
225283621,project management
225283621,tcp/ip protocol
225283621,uml
225283621,windows
225309134,artifical intelligence
225309134,asp
225309134,c
225309134,computer interface
225309134,computer storage
225309134,embeded system
225309134,erp
225309134,information system
225309134,jsp
225309134,operating system
225309134,project management
225309134,uml
225309134,use case
225309134,website
225309134,windows
225325037,architectonics
225325037,artifical intelligence
225325037,asp
225325037,basic
225325037,c#
225325037,c++
225325037,computer graphics
225325037,computer interface
225325037,data warehouse
225325037,design pattern
225325037,fortran
225325037,information security
225325037,internet
225325037,java
225325037,uml
225325037,windows
225327955,algorithm
225327955,artifical intelligence
225327955,basic
225327955,computer virus
225327955,cryptology
225327955,data structure
225327955,embeded system
225327955,information security
225327955,jsp
225327955,software engineering
225327955,software testing
225327955,uml
225327955,windows
225348938,algorithm
225348938,architectonics
225348938,c
225348938,c#
225348938,compiling principle
225348938,cryptology
225348938,data warehouse
225348938,erp
225348938,fortran
225348938,information security
225348938,internet
225348938,java
225348938,operating system
225348938,struts
225348938,tcp/ip protocol
225348938,uml
225348938,windows
225373402,c
225373402,c#
225373402,compiling principle
225373402,cpu
225373402,data warehouse
225373402,design pattern
225373402,distributed computing
225373402,information security
225373402,information system
225373402,j2ee
225373402,software interface
225373402,tcp/ip protocol
225373402,uml
225373402,virtual system
225405951,c#
225405951,corba
225405951,data mining
225405951,data warehouse
225405951,embeded system
225405951,erp
225405951,fortran
225405951,information security
225405951,internet
225405951,j2ee
225405951,project management
225405951,software engineering
225405951,struts
225405951,uml
225405951,website
225432830,architectonics
225432830,c
225432830,cobol
225432830,compiling principle
225432830,computer interface
225432830,computer virus
225432830,corba
225432830,erp
225432830,fortran
225432830,information security
225432830,j2ee
225432830,jsp
225432830,operating system
225432830,software testing
225432830,tcp/ip protocol
225432830,uml
225532188,architectonics
225532188,c
225532188,c++
225532188,c++/stl programming
225532188,cobol
225532188,compiling principle
225532188,computer graphics
225532188,computer interface
225532188,computer virus
225532188,data structure
225532188,design pattern
225532188,erp
225532188,j2me
225532188,operating system
225532188,uml
225532188,use case
225532188,virtual system
225574867,algorithm
225574867,basic
225574867,cobol
225574867,computer network
225574867,corba
225574867,database
225574867,distributed computing
225574867,erp
225574867,fortran
225574867,java
225574867,operating system
225574867,real-time system
225574867,uml
225574867,unix/linux
225574867,virtual system
225586491,c
225586491,c#
225586491,computer graphics
225586491,data warehouse
225586491,internet
225586491,java
225586491,jsp
225586491,project management
225586491,real-time system
225586491,tcp/ip protocol
225586491,uml
225586491,virtual system
225589015,algorithm
225589015,architectonics
225589015,asp
225589015,c++
225589015,computer storage
225589015,computer virus
225589015,cpu
225589015,cryptology
225589015,data structure
225589015,data warehouse
225589015,digital circuit
225589015,erp
225589015,j2ee
225589015,real-time system
225589015,software interface
225589015,software testing
225589015,tcp/ip protocol
225589015,uml
225589015,unix/linux
225589015,use case
225589015,website
225589015,windows
225590389,algorithm
225590389,artifical intelligence
225590389,basic
225590389,c++/stl programming
225590389,computer virus
225590389,information security
225590389,internet
225590389,j2ee
225590389,java
225590389,project management
225590389,real-time system
225590389,software engineering
225590389,software interface
225590389,software testing
225590389,struts
225590389,uml
225590389,website
225590389,windows
225595470,algorithm
225595470,basic
225595470,c#
225595470,computer network
225595470,computer virus
225595470,cpu
225595470,cryptology
225595470,data mining
225595470,data warehouse
225595470,fortran
225595470,j2me
225595470,java
225595470,struts
225595470,uml
225595470,website
225595470,windows
225610368,artifical intelligence
225610368,asp
225610368,c
225610368,c++
225610368,c++/stl programming
225610368,digital circuit
225610368,fortran
225610368,information system
225610368,j2ee
225610368,java
225610368,operating system
225610368,software testing
225610368,uml
225610368,website
225610368,windows
225613774,algorithm
225613774,architectonics
225613774,c
225613774,c++
225613774,c++/stl programming
